epoch	train_acc	train_loss
0	0.1132663174288546	0.0025743677986422627
1	0.20133087922978904	0.0024846702598907717
2	0.24578790882061446	0.002380929586655456
3	0.29520033979895227	0.0023233125285084216
4	0.38057482656095143	0.002289804473200753
5	0.4649582330454481	0.002262914044043843
6	0.41455472178960784	0.0022373590019730523
7	0.3986974373495682	0.0022260107771965155
8	0.4196517060739063	0.0022289561901284263
9	0.4124309783378168	0.0022131505202220886
10	0.43975647741752794	0.002202994489609039
11	0.45278210392184626	0.0021945857367096314
12	0.43848223134645337	0.002181710795878216
13	0.45363160130256264	0.002188836888552691
14	0.4686393883618859	0.002188783621595616
15	0.49327481240266174	0.002159861216679454
16	0.4760016989947614	0.0021616331025120492
17	0.47274529236868185	0.0021618992010054737
18	0.4731700410590401	0.002152656438785117
19	0.48973523998301005	0.002137858013956199
20	0.5189013167209401	0.002135097280062411
21	0.5033271980744726	0.0021282360706656104
22	0.5046014441455472	0.0021304966757659718
23	0.5037519467648308	0.0021276495602859007
24	0.5220161404502336	0.00211038360611906
25	0.5089905139459153	0.0021168794068908044
26	0.5050261928359054	0.002110903785972374
27	0.5060172731134079	0.0021168146291400897
28	0.47274529236868185	0.0021448090818065703
29	0.48874415970550755	0.00213245236298087
30	0.51026476001699	0.0021124578443816443
31	0.5275378734248902	0.0021095972940163286
32	0.5266883760441738	0.0021003326916684516
33	0.5271131247345321	0.002110655713179252
34	0.5060172731134079	0.002107993074201346
35	0.5482089763556562	0.0021055949134291966
36	0.5367407617159847	0.002114344635614673
37	0.5475010618717259	0.002092364792038627
38	0.5424040775874275	0.002097977063447579
39	0.5307942800509698	0.002091579053787778
40	0.5327764406059748	0.0020980964921510845
41	0.5547217896078154	0.0020920693595872187
42	0.5418377460002831	0.002099928598675329
43	0.5407050828259946	0.0021077345708063635
44	0.5152201614045023	0.0020991010029930645
45	0.5252725470763132	0.002090727052522519
46	0.557978196233895	0.002091615510260301
47	0.5626504318278353	0.0020804480488266905
48	0.5501911369106612	0.0020821046916989217
49	0.5419793288970692	0.0020880787935976634
50	0.5234319694180943	0.002092435983428026
51	0.520600311482373	0.002096590637299928
52	0.533059606399547	0.002096214055441163
53	0.5340506866770494	0.0020909419431744463
54	0.5424040775874275	0.0020896660341481288
55	0.5490584737363726	0.0020813742457647323
56	0.5384397564774175	0.002099535341355984
57	0.5431119920713577	0.002096061140792525
58	0.5364575959224126	0.0020894018935023024
59	0.5469347302845816	0.002078455837627283
60	0.522724054934164	0.0020926622836056133
61	0.5520317145688801	0.002085616563950654
62	0.5569871159563925	0.0020839299795125644
63	0.5412714144131389	0.0020873615125007743
64	0.5116805889848506	0.002088835771742411
65	0.5378734248902732	0.0020841814954169796
66	0.560101939685686	0.002075396565730724
67	0.560243522582472	0.0020813997652954982
68	0.5551465382981736	0.002074290989445472
69	0.5598187738921139	0.0020731012932254725
70	0.5418377460002831	0.002071451401551857
71	0.5232903865213082	0.0020752246464579836
72	0.5384397564774175	0.0020805843217707415
73	0.5401387512388504	0.0020744189584152263
74	0.5340506866770494	0.002082359819494596
75	0.5426872433809996	0.0020754423726133293
76	0.5494832224267309	0.002068543592796234
77	0.560101939685686	0.0020697615765384314
78	0.562225683137477	0.0020673039039504877
79	0.5438199065552881	0.002071135850528575
80	0.5364575959224126	0.0020721925143798586
81	0.5470763131813677	0.002070766222404384
82	0.5542970409174571	0.0020675578165304117
83	0.5586861107178253	0.0020652614975893747
84	0.560101939685686	0.0020616505514979614
85	0.566473170041059	0.0020613753726423994
86	0.5712869885317854	0.0020522669255184957
87	0.5657652555571286	0.002056664149956647
88	0.5782245504743027	0.002059659184198381
89	0.5877106045589693	0.002061398056669747
90	0.5800651281325216	0.0020640986036278785
91	0.5704374911510689	0.002064771090521955
92	0.5667563358346311	0.002063871594574437
93	0.5666147529378451	0.0020559222607408048
94	0.5651989239699844	0.0020566022752213373
95	0.5668979187314173	0.002054923454661655
96	0.5711454056349993	0.0020545554130691384
97	0.5610930199631885	0.002048980307008564
98	0.5616593515503328	0.0020569747050929537
99	0.5528812119495965	0.002056653516818828
100	0.5714285714285714	0.002055707403844871
101	0.5753928925385814	0.002062344574715621
102	0.5745433951578649	0.00205181277238764
103	0.5820472886875265	0.002053296888379255
104	0.5678889990089198	0.002049052713613714
105	0.5542970409174571	0.00204956469076071
106	0.5627920147246213	0.002058086391212953
107	0.5598187738921139	0.0020552265834794846
108	0.5463683986974374	0.002051714677471759
109	0.5667563358346311	0.002053486597060347
110	0.5858700269007504	0.002049002720987967
111	0.5870026900750389	0.0020427162411292923
112	0.574684978054651	0.002050821561406932
113	0.5717117372221435	0.0020583704478946943
114	0.5816225399971684	0.0020583755450496485
115	0.5898343480107603	0.002043540461212249
116	0.5824720373778848	0.002045691865675007
117	0.5765255557128699	0.0020460570042521186
118	0.5775166359903724	0.00204638801552023
119	0.5589692765113974	0.002061988246452702
120	0.562367266034263	0.0020594502683572284
121	0.5615177686535466	0.0020673020473708685
122	0.5779413846807305	0.002059085298560082
123	0.5544386238142432	0.0020672454385704787
124	0.5564207843692482	0.002059100725048918
125	0.56859691349285	0.002055609443952962
126	0.564207843692482	0.0020595277383613397
127	0.566473170041059	0.0020563399573991373
128	0.564349426589268	0.002042474818266807
129	0.5673226674217754	0.002045651459751294
130	0.578790882061447	0.0020414137323804303
131	0.5592524423049695	0.0020512051982682503
132	0.5475010618717259	0.0020529297244425587
133	0.572702817499646	0.0020375612284025593
134	0.5813393742035962	0.002039102662070419
135	0.5814809571003823	0.0020417451824764517
136	0.5840294492425315	0.002042568153587664
137	0.5908254282882628	0.002043893346363874
138	0.5870026900750389	0.0020417465664721674
139	0.5885601019396857	0.0020417655035842837
140	0.5946481665014867	0.002042956988871916
141	0.5857284440039643	0.0020359545106440886
142	0.5834631176553873	0.0020386094870115667
143	0.5899759309075464	0.0020320821918982817
144	0.5870026900750389	0.002031003147823588
145	0.591391759875407	0.002029724960267738
146	0.5881353532493275	0.002031328758132807
147	0.5700127424607108	0.0020423436762337034
148	0.589409599320402	0.002029238755821456
149	0.6001698994761433	0.0020267833448850484
150	0.6068242956250884	0.0020217818206588354
151	0.6107886167350984	0.002042805829534918
152	0.6089480390768796	0.002054602300143522
153	0.583179951861815	0.0020471679139842766
154	0.5766671386096559	0.0020521675478748776
155	0.5627920147246213	0.0020508718240806237
156	0.5786492991646609	0.002035882104038939
157	0.5881353532493275	0.0020367555403598015
158	0.5963471612629194	0.0020372054402355297
159	0.6020104771343622	0.0020185096159579478
160	0.593515503327198	0.0020331772363136936
161	0.5991788191986408	0.002026566226337578
162	0.6059747982443721	0.0020205492205716356
163	0.6083817074897352	0.002031405991844967
164	0.5947897493982727	0.0020239710993458257
165	0.6047005521732974	0.0020186553405800605
166	0.6076737930058049	0.0020145866632225256
167	0.6204162537165511	0.00201217746424064
168	0.6307518051819341	0.001998490843677696
169	0.6119212799093869	0.0020190036686726204
170	0.6156024352258247	0.0020067309685136885
171	0.6214073339940536	0.001999979297314422
172	0.6253716551040635	0.0020004835443390035
173	0.6437774316862523	0.0020049472680835163
174	0.6468922554155458	0.0020053158835279155
175	0.6413705224408891	0.0020006078339055125
176	0.6358487894662325	0.0019928203263026903
177	0.6341497947047997	0.002000017576610571
178	0.6502902449384115	0.001993285922715199
179	0.6415121053376752	0.0020031033469616955
180	0.6300438906980037	0.0019939995412868393
181	0.6209825853036953	0.0019887977258757055
182	0.6294775591108595	0.002002626138487568
183	0.6495823304544811	0.0019912797871686474
184	0.6519892396998442	0.001987520382219682
185	0.6525555712869885	0.001980332769247825
186	0.645193260654113	0.0019859684504379754
187	0.6511397423191279	0.0019884194899732798
188	0.6399546934730285	0.0019966298757793715
189	0.63485770918873	0.001999407251377746
190	0.6349992920855161	0.002005985079212667
191	0.6252300722072773	0.002004413923392903
192	0.6246637406201331	0.0020062878873485625
193	0.6442021803766105	0.002004554618372047
194	0.6481665014866204	0.0019913009184203134
195	0.6355656236726603	0.0019968952147629516
196	0.6299023078012176	0.001990289993939649
197	0.6233894945490585	0.001992432689356193
198	0.6328755486337251	0.0019867205170857305
199	0.630610222285148	0.001985647498455801
200	0.6297607249044316	0.00199386482111847
201	0.6316013025626505	0.0019900621241083836
202	0.6287696446269291	0.0019980520664016873
203	0.6453348435508991	0.0019926026170253414
204	0.6518476568030582	0.0019927443078062816
205	0.6573693897777149	0.00198380879263491
206	0.6589268016423616	0.0019755973266370403
207	0.6412289395441031	0.001985931166943622
208	0.66402378592666	0.0019748677077246813
209	0.6566614752937845	0.001974413115765916
210	0.6484496672801926	0.0019771071478173834
211	0.6616168766812969	0.0019735044213102845
212	0.6616168766812969	0.001973803347506976
213	0.6628911227523715	0.0019696258408277616
214	0.6821463967152768	0.0019772605856839143
215	0.6750672518759734	0.0019744339263356478
216	0.6402378592666006	0.0019841467407595986
217	0.6294775591108595	0.0019776081880226227
218	0.6392467789890981	0.001979201167091911
219	0.6672801925527396	0.0019703540588664075
220	0.6626079569587994	0.001979270333121725
221	0.6562367266034264	0.001969155231650281
222	0.653546651564491	0.0019728568800950917
223	0.6607673793005805	0.001967250279692977
224	0.6725187597338241	0.001975901890084576
225	0.6736514229081128	0.0019801554152601994
226	0.6730850913209684	0.001968022093596682
227	0.6518476568030582	0.001971871643925159
228	0.6467506725187597	0.0019720253012056443
229	0.6630327056491576	0.001974601305427319
230	0.674217754495257	0.0019677628644478484
231	0.6750672518759734	0.0019656779086574625
232	0.6739345887016849	0.0019667590456037267
233	0.6708197649723914	0.0019664847444039843
234	0.6718108452498938	0.0019671054327266846
235	0.6760583321534759	0.0019642755665590754
236	0.6728019255273963	0.0019683479739538456
237	0.6560951437066402	0.0019655829868049303
238	0.6512813252159139	0.001968730091795475
239	0.6454764264476851	0.0019677345262916605
240	0.6729435084241824	0.001964652064027858
241	0.6671386096559535	0.0019698451197587884
242	0.6611921279909387	0.0019675575773759517
243	0.6671386096559535	0.001961056021207388
244	0.6580773042616452	0.0019630364684432083
245	0.6474585870026901	0.0019700082624733288
246	0.6560951437066402	0.001959032518202398
247	0.665864363584879	0.001968897740935091
248	0.6812968993345604	0.0019685212265883123
249	0.6842701401670678	0.001961647527474073
250	0.6839869743734956	0.0019605925007884534
251	0.674359337392043	0.0019554782484233605
252	0.6770494124309784	0.0019531267721896364
253	0.6770494124309784	0.001950768291587349
254	0.6565198923969985	0.0019630374473670075
255	0.6682712728302421	0.0019635042589952667
256	0.6786068242956251	0.001962282005119945
257	0.6839869743734956	0.001961199095984044
258	0.6844117230638539	0.001955980740136302
259	0.6815800651281325	0.0019523981153230804
260	0.690924536316013	0.001948384882184174
261	0.6904997876256548	0.00195686356062324
262	0.6916324507999434	0.001954142169339384
263	0.6644485346170182	0.001958060075553841
264	0.6736514229081128	0.0019489896208001452
265	0.6820048138184908	0.0019498043385710508
266	0.6801642361602719	0.0019466055025211158
267	0.6674217754495257	0.0019604376620482103
268	0.6733682571145405	0.0019610427213461157
269	0.6880928783802917	0.0019507704350929093
270	0.6902166218320827	0.0019514463313422864
271	0.6958799377035254	0.0019432958624239062
272	0.6885176270706499	0.0019558377159936357
273	0.6875265467931474	0.0019474874453522337
274	0.6674217754495257	0.0019537901280875856
275	0.6728019255273963	0.0019515062313520011
276	0.6786068242956251	0.0019417404200189193
277	0.6834206427863514	0.0019494947286025502
278	0.6735098400113266	0.0019487336153486507
279	0.670111850488461	0.0019537210633257503
280	0.6616168766812969	0.0019680481025893476
281	0.678465241398839	0.0019659701511675247
282	0.6844117230638539	0.001960466590934277
283	0.6786068242956251	0.0019512918976739599
284	0.6696871017981028	0.00196389947416221
285	0.684694888857426	0.0019544262935331114
286	0.6907829534192269	0.0019496518796283193
287	0.6961631034970975	0.0019477028592220535
288	0.695172023219595	0.001954438108130688
289	0.6732266742177545	0.0019558934133822124
290	0.6446269290669687	0.0019548238209855804
291	0.6122044457029591	0.001973270576668245
292	0.6242389919297748	0.0019729748404128987
293	0.6446269290669687	0.001972229896279683
294	0.6569446410873566	0.0019779293425407555
295	0.6780404927084808	0.001954922135315417
296	0.6875265467931474	0.0019467452692104503
297	0.6964462692906697	0.0019465370960011455
298	0.6927651139742319	0.001943869781818198
299	0.6780404927084808	0.001950987199202452
300	0.680447401953844	0.0019393186131736197
301	0.686818632309217	0.0019350986076991214
302	0.690924536316013	0.0019396974398059243
303	0.6927651139742319	0.0019495918277166356
304	0.695030440322809	0.0019348489483743251
305	0.6970126008778139	0.0019461745228795074
306	0.6961631034970975	0.0019437379140312436
307	0.7028174996460428	0.0019417998812007243
308	0.7011185048846099	0.001939314950648371
309	0.7015432535749682	0.0019405428248965401
310	0.682712728302421	0.0019423921638552501
311	0.6791731558827694	0.0019424424602849345
312	0.6854028033413564	0.0019436772207556915
313	0.6818632309217046	0.0019538708386670324
314	0.6740761715984709	0.001956852421145525
315	0.6691207702109585	0.001958368166502653
316	0.6746425031856151	0.0019529191897102107
317	0.6810137335409883	0.0019465008926985708
318	0.6861107178252867	0.001946829557925163
319	0.6852612204445703	0.0019459362393243781
320	0.6829958940959932	0.0019403049632913242
321	0.6691207702109585	0.0019392667302122607
322	0.6788899900891973	0.0019398151469537832
323	0.693048279767804	0.0019352171756248037
324	0.6873849638963613	0.0019372397672179804
325	0.6960215206003115	0.0019430254769193607
326	0.6997026759167493	0.001939923858129487
327	0.699277927226391	0.001947354379227525
328	0.7008353390910378	0.0019385664452578855
329	0.7089055642078437	0.001934228817025511
330	0.6946056916324508	0.0019427276984264337
331	0.6987115956392468	0.0019303812751786222
332	0.703383831233187	0.001932137717644385
333	0.6936146113549483	0.0019369097686296616
334	0.6997026759167493	0.0019297383416564846
335	0.6982868469488885	0.0019308820115799237
336	0.6958799377035254	0.0019336726701615738
337	0.661758459578083	0.0019667306399355523
338	0.6328755486337251	0.0020001615965550335
339	0.6321676341497947	0.002005664532302409
340	0.6256548208976356	0.0020015863019988336
341	0.6188588418519043	0.001996091653347758
342	0.6372646184340932	0.001987339973314683
343	0.6490159988673369	0.001987289440593047
344	0.6606257964037944	0.001982823742122939
345	0.6689791873141725	0.0019913881945404135
346	0.6808721506442021	0.0019783669383570067
347	0.6771909953277644	0.0019759596465887303
348	0.6736514229081128	0.0019607777368004626
349	0.6682712728302421	0.0019574662063676406
350	0.6692623531077446	0.001957475438631747
351	0.6790315729859833	0.0019540191118666223
352	0.6961631034970975	0.0019512889946585554
353	0.6815800651281325	0.0019559143589759167
354	0.6713860965595356	0.0019637793872168395
355	0.6810137335409883	0.00195600166885201
356	0.6753504176695455	0.001958499105999798
357	0.6698286846948889	0.0019529714777434867
358	0.6708197649723914	0.0019527368398356097
359	0.6774741611213365	0.0019457483365889162
360	0.6745009202888291	0.0019546069556080586
361	0.666005946481665	0.0019559849765134335
362	0.680447401953844	0.001948599519666153
363	0.6773325782245505	0.0019474279672924324
364	0.6927651139742319	0.0019375230306338846
365	0.6841285572702818	0.0019420270590341311
366	0.6916324507999434	0.0019390566160333539
367	0.6893671244513663	0.0019397894755210482
368	0.6923403652838737	0.001936410196810121
369	0.688942375761008	0.0019361394906236415
370	0.695172023219595	0.0019345879807918483
371	0.7011185048846099	0.0019317306878798646
372	0.6947472745292369	0.001936969094787494
373	0.6828543111992071	0.001944091659960692
374	0.6856859691349285	0.001938288346508922
375	0.6937561942517344	0.001929038917479933
376	0.6955967719099533	0.0019326188418137087
377	0.7004105904006795	0.0019301273625986985
378	0.7008353390910378	0.0019339624653621384
379	0.6988531785360328	0.0019297133115876181
380	0.6957383548067394	0.0019390353666357122
381	0.6999858417103214	0.0019448979387333284
382	0.7073481523431969	0.0019420242404087093
383	0.7179668696021521	0.0019319124976585763
384	0.6999858417103214	0.0019354961351515905
385	0.7004105904006795	0.0019283460588440347
386	0.6985700127424607	0.0019293296916042966
387	0.7009769219878239	0.001928559481110263
388	0.7066402378592666	0.0019294095076499269
389	0.7047996602010477	0.0019338230024767416
390	0.7008353390910378	0.0019263727847567433
391	0.6978620982585304	0.0019227191710900807
392	0.7028174996460428	0.001917328338995713
393	0.7042333286139034	0.0019337833729408693
394	0.7155599603567889	0.0019265705104861907
395	0.709613478691774	0.0019245672441990504
396	0.707631318136769	0.0019242740227651887
397	0.7086223984142715	0.0019230436505735316
398	0.7089055642078437	0.0019154567885935586
399	0.7057907404785502	0.0019321401480758863
400	0.7161262919439332	0.0019233726196040619
401	0.7134362169049979	0.0019309565785686305
402	0.7103213931757044	0.001930094872455362
403	0.707489735239983	0.0019346698728310526
404	0.711737222143565	0.001930335653953979
405	0.7028174996460428	0.0019391498332082355
406	0.6938977771485204	0.0019397892561070931
407	0.7029590825428288	0.0019286035664372212
408	0.7081976497239133	0.001923526766346447
409	0.7089055642078437	0.0019265636917755891
410	0.7110293076596347	0.001926177860774721
411	0.7149936287696447	0.001920591935918366
412	0.7219311907121619	0.0019200198055917069
413	0.71371938269857	0.0019291219065889122
414	0.7207985275378734	0.001923684946930005
415	0.7192411156732267	0.0019311514012826732
416	0.7134362169049979	0.0019242422414977069
417	0.7118788050403512	0.0019242559295528994
418	0.7179668696021521	0.0019253924938397958
419	0.7132946340082118	0.0019303715534526162
420	0.7018264193685403	0.001930173928991148
421	0.6998442588135353	0.001933978094386933
422	0.7062154891689084	0.0019268971165972055
423	0.7152767945632168	0.0019249800124823938
424	0.707631318136769	0.0019312800791282821
425	0.7087639813110577	0.0019298465296142958
426	0.7005521732974657	0.0019254105026621025
427	0.6994195101231772	0.0019211560154406761
428	0.7107461418660626	0.001917328811579616
429	0.7131530511114257	0.0019186427467321346
430	0.7190995327764406	0.0019180447255587858
431	0.7244796828543112	0.001912953326001006
432	0.7229222709896644	0.0019097330886514601
433	0.7164094577375053	0.0019129050380529095
434	0.7237717683703808	0.0019150888482690211
435	0.7224975222993062	0.001910946025872693
436	0.7209401104346594	0.0019130872191475451
437	0.7206569446410873	0.0019179570781227618
438	0.7182500353957242	0.0019140612652057732
439	0.709613478691774	0.0019205872607133247
440	0.7172589551182217	0.0019126933204643318
441	0.7089055642078437	0.0019185056805222462
442	0.7103213931757044	0.0019147635923977295
443	0.7189579498796546	0.0019135137261200707
444	0.7189579498796546	0.0019128935272592705
445	0.7179668696021521	0.0019135199372227968
446	0.7198074472603709	0.0019076974841229523
447	0.7312756619000425	0.0019082879945878416
448	0.7324083250743311	0.0019136865399266274
449	0.7416112133654255	0.0019085736546792542
450	0.7358063145971967	0.0019155972979147408
451	0.7283024210675351	0.0019088615595442065
452	0.7246212657510973	0.001907438913215984
453	0.7301429987257539	0.0019043445857206147
454	0.7338241540421917	0.0019050507273397888
455	0.7308509132096843	0.0019120977634784775
456	0.73028458162254	0.0019089451900170542
457	0.7161262919439332	0.001915824104432224
458	0.7132946340082118	0.0019112382008707695
459	0.7094718957949879	0.0019143485118288605
460	0.7047996602010477	0.0019215343019770915
461	0.7206569446410873	0.0019187173981108242
462	0.73424890273255	0.001909751890739604
463	0.7366558119779131	0.0019049487167287105
464	0.7175421209117938	0.0019045163362133896
465	0.7223559394025202	0.0019048005954310895
466	0.7192411156732267	0.0019090823406169254
467	0.7300014158289678	0.0019071786882653547
468	0.7223559394025202	0.0019140276104806756
469	0.7067818207560527	0.001912959064519829
470	0.6987115956392468	0.0019110447790304393
471	0.7087639813110577	0.0019139848753934403
472	0.7325499079711171	0.0019092317108862903
473	0.7407617159847091	0.0019147348154136315
474	0.73424890273255	0.001914176676946103
475	0.7198074472603709	0.001919105575153211
476	0.7021095851621124	0.0019194122145943207
477	0.7193826985700127	0.0019175324277298554
478	0.7263202605125301	0.0019151502672984245
479	0.7325499079711171	0.0019067772619956853
480	0.7207985275378734	0.0019153064394003944
481	0.7131530511114257	0.0019264233174783793
482	0.7028174996460428	0.001931415339392541
483	0.6890839586577941	0.0019253086270749965
484	0.6803058190570579	0.001929905686992163
485	0.6957383548067394	0.0019190580298369623
486	0.6987115956392468	0.0019160275686804945
487	0.7130114682146397	0.0019143985550885967
488	0.7251875973382416	0.0019215354328028596
489	0.7278776723771768	0.0019161663395680332
490	0.7147104629760724	0.0019165254020663913
491	0.6913492850063713	0.001929407752338287
492	0.6837038085799235	0.0019309918704593922
493	0.6735098400113266	0.0019376047876491166
494	0.6837038085799235	0.0019227493151918985
495	0.7046580773042617	0.0019114297661314804
496	0.7236301854735948	0.001910968878680006
497	0.7370805606682713	0.0019019825776170505
498	0.7308509132096843	0.0019138626955764989
499	0.7206569446410873	0.001907140797163126
500	0.7038085799235453	0.0019167698629682535
501	0.6923403652838737	0.0019217118922566685
502	0.6968710179810279	0.0019224366840620176
503	0.7148520458728586	0.001915538528730794
504	0.7243380999575252	0.0019103318524566568
505	0.7239133512671669	0.0019083932626522517
506	0.7233470196800227	0.0019092580405608902
507	0.7283024210675351	0.0018975828214794182
508	0.7250460144414554	0.0019094035120130548
509	0.7232054367832366	0.0019025011203047002
510	0.7258955118221719	0.0018992731021987503
511	0.7219311907121619	0.0019020606889850304
512	0.7260370947189579	0.0019067171256940188
513	0.7452923686818632	0.0018964109315457668
514	0.7462834489593657	0.0019049814937979882
515	0.74684978054651	0.0018959563733429944
516	0.7416112133654255	0.0018891915541844244
517	0.7407617159847091	0.0018900269137450965
518	0.7448676199915051	0.0018926504126490302
519	0.7437349568172165	0.001896810214309876
520	0.7370805606682713	0.00189206921883823
521	0.7246212657510973	0.0018983819439815223
522	0.7348152343196942	0.001887877433373944
523	0.7472745292368682	0.0018892170062032043
524	0.755203171456888	0.0018865643083652592
525	0.7632733965736939	0.00188753799998556
526	0.7547784227665298	0.001890094577633219
527	0.7400538015007787	0.00188680282821234
528	0.7356647317004106	0.001892936764738301
529	0.7508141016565199	0.001889186524541456
530	0.7533625937986691	0.001890610352329436
531	0.7518051819340223	0.0018899770055093323
532	0.7345320685261221	0.0019105912503854555
533	0.7169757893246496	0.0019192762960881969
534	0.7118788050403512	0.0019142581301573973
535	0.7271697578932464	0.001902889111689125
536	0.7445844541979328	0.0018970477214771645
537	0.752937845108311	0.0018923187600170504
538	0.7491151068950871	0.0018882129679451275
539	0.7472745292368682	0.0018853930091614866
540	0.7485487753079428	0.0018827085638120527
541	0.7543536740761716	0.0018931281274630533
542	0.7519467648308085	0.0018924588473883193
543	0.7554863372504601	0.0018813592355007931
544	0.7461418660625796	0.0018902717965968722
545	0.7577516635990372	0.0018886970457638456
546	0.7576100807022512	0.0018952727300932063
547	0.7577516635990372	0.0018883766338775605
548	0.7515220161404502	0.0018862278117482729
549	0.7505309358629477	0.0018893651275008255
550	0.7353815659068385	0.0018893175821845768
551	0.7366558119779131	0.0018941797279153753
552	0.7481240266175846	0.0018864212335886032
553	0.7403369672943508	0.0018903805415285693
554	0.7301429987257539	0.0018961908593489027
555	0.7268865920996743	0.0018968186870641382
556	0.7246212657510973	0.001903473934269181
557	0.7377884751522016	0.0018925733814728288
558	0.7430270423332861	0.0018988371097921702
559	0.7557695030440322	0.0018887897397208346
560	0.7578932464958233	0.001891285927896879
561	0.7506725187597338	0.0018856552257157074
562	0.7285855868611072	0.0018938116356888692
563	0.7328330737646892	0.001892344667741737
564	0.7339657369389778	0.0018985201241391821
565	0.7256123460285997	0.0019037416530502732
566	0.7081976497239133	0.0019112736952974897
567	0.6926235310774459	0.0019122751512220962
568	0.709613478691774	0.0019065761944229232
569	0.7332578224550474	0.0019040444780641654
570	0.7380716409457737	0.0019085449452071425
571	0.7462834489593657	0.0018971574622106573
572	0.7495398555854452	0.0018975811505577609
573	0.7457171173722215	0.0019011333612212206
574	0.7462834489593657	0.0018901329413193507
575	0.7367973948746991	0.001906434182960049
576	0.7416112133654255	0.001904691614207441
577	0.742743876539714	0.0019011448551368632
578	0.7358063145971967	0.0018963933277953773
579	0.7275945065836047	0.0018992850686982959
580	0.7249044315446694	0.0019010380342967717
581	0.7324083250743311	0.0019139606554684078
582	0.7409032988814951	0.0018934133993605455
583	0.7383548067393458	0.0019018657818810048
584	0.7431686252300722	0.0018983226684576794
585	0.7540705082825995	0.0018906103692074327
586	0.7578932464958233	0.0018844146423361448
587	0.7472745292368682	0.001894457556616394
588	0.7512388503468781	0.0018942380413934155
589	0.763556562367266	0.0018868123980363772
590	0.7653971400254849	0.0018785229050605101
591	0.7543536740761716	0.001886329636701389
592	0.748831941101515	0.0018833301129125763
593	0.7557695030440322	0.0018903405575547696
594	0.7719099532776441	0.0018797694970068405
595	0.7683703808579924	0.0018902675433417446
596	0.7598754070508282	0.0018972598272596628
597	0.746708197649724	0.0018962469786873927
598	0.734390485629336	0.0019033670121611102
599	0.7358063145971967	0.001900120462014961
600	0.7394874699136345	0.0019005128079224928
601	0.7349568172164802	0.0019022531319015613
602	0.7355231488036246	0.0018999967463003346
603	0.7396290528104205	0.0019021885566868053
604	0.7451507857850772	0.0018894896364812894
605	0.7387795554297041	0.0018977469937517474
606	0.7386379725329181	0.001894722068578144
607	0.7450092028882911	0.0018886080649660952
608	0.7441597055075747	0.001900720086597981
609	0.7464250318561517	0.0018905455577007252
610	0.734390485629336	0.0019014616720098858
611	0.7414696304686393	0.00189618419254027
612	0.7393458870168483	0.0018935796645044454
613	0.7375053093586295	0.001889203233758029
614	0.7465666147529378	0.0018916203316422945
615	0.74684978054651	0.0018906135085147888
616	0.7526546793147387	0.001886824583949878
617	0.7482656095143707	0.0018911886093688386
618	0.753079428005097	0.0018845483667027185
619	0.748973523998301	0.0018894836954265078
620	0.7387795554297041	0.0018956024079995908
621	0.7458587002690075	0.0018828438240763117
622	0.7533625937986691	0.0018805218505805366
623	0.753079428005097	0.0018840908042165622
624	0.753079428005097	0.0018832633604362668
625	0.7607249044315447	0.0018853323833979208
626	0.7604417386379725	0.0018819998736154015
627	0.759309075463684	0.0018801849826476265
628	0.7600169899476144	0.0018832955805316587
629	0.7668129689933456	0.001878908449135437
630	0.771768370380858	0.001882692546593338
